case,cores,method,baseline,makespan,speedup,source_commit,result_sha256
056,2,tensor,277285,189447,1.4636547424873447,178a3673bd238b20772211427b8134b6db35f5af,fef98cef544096aff49048525ac9d2983d34ba748a8819f06a4927990b888cf3
057,2,tensor,59726,33892,1.7622447775286203,178a3673bd238b20772211427b8134b6db35f5af,b9af29c06d12fa9fa151b3f98cceccccd7035143995e97bfb2f1e92a7200be0f
058,2,tensor,4539717,2231145,2.0347028095439788,178a3673bd238b20772211427b8134b6db35f5af,36956e168a05a276ce2fc2acafaf75e0bb216a7160072ba9521da09d582fcfd2
059,2,tensor,829473,369318,2.2459587672412393,178a3673bd238b20772211427b8134b6db35f5af,39cc500618a218f3270a1cfd62c5ed149463e440755c503be601de08de2336ec
060,2,tensor,888789,468919,1.8953998451758194,178a3673bd238b20772211427b8134b6db35f5af,4faebebcc7c7ad7553ba360b27d543d7047205c3b1c8371abd9150b38e806124
061,2,tensor,77191,47757,1.6163284963460853,178a3673bd238b20772211427b8134b6db35f5af,2050bfd0417bb8ed171fd9bb074c505931411f40b3752217919efed90bb6cdd5
062,2,tensor,2854809,1452835,1.964991895156711,178a3673bd238b20772211427b8134b6db35f5af,b8e431d1fcc4e13b11114d0f0dcaa1641d6a2359647e9467e90307315710c631
063,2,tensor,1070397,529756,2.020547195312559,178a3673bd238b20772211427b8134b6db35f5af,e642431535782f8b618d443f399d4b09f87e1c2527c6687d78dcb47ac7756df5
064,2,tensor,19116,15221,1.2558964588397608,178a3673bd238b20772211427b8134b6db35f5af,ceeb672e9d458539b923456391bfcd0aa93e1e65955a325815f4cd1cc5494693
065,2,tensor,53068,27087,1.9591686048658028,178a3673bd238b20772211427b8134b6db35f5af,bb2a8518ace895f9e81b631eb614c48b65a2ee2974bc93a55bcbebcfaafaf940
066,2,tensor,359070,245302,1.463787494598495,178a3673bd238b20772211427b8134b6db35f5af,b598e6f56bf524e4a6a322261658740b70a8873fb9654b08c4eb4953c03f4574
067,2,tensor,63834834,30859701,2.068549983682603,178a3673bd238b20772211427b8134b6db35f5af,85c8d6bc75dcb8f7cfee853c9e072aa9e7a225f7d3ed51eecf67a2cd2065529e
068,2,tensor,362095,292111,1.2395801595968656,178a3673bd238b20772211427b8134b6db35f5af,a00b12fc1ac6cbc08a0b02c0b3d5df82b2c5008ac4ea9d2f9c2b98808796bd10
069,2,tensor,25144,20331,1.2367320840096405,178a3673bd238b20772211427b8134b6db35f5af,814b7490b6459db0e4e7cf658adb6617d89e9781654f29266515ea69b7c8db4d
070,2,tensor,117300,60317,1.9447253676409635,178a3673bd238b20772211427b8134b6db35f5af,ab7c822eea48b5d5fafd83160e826ddd78807823d1eac7c2051ab4947cde5495
071,2,tensor,18919,15412,1.2275499610692966,178a3673bd238b20772211427b8134b6db35f5af,8f6eb330f0fc8a4a43264d16b02d550a7752c74e57782c00441e5290be653012
072,2,tensor,23897828,11817077,2.022312962841826,178a3673bd238b20772211427b8134b6db35f5af,07fea5ab7452bfb65687ca25a25a191ee9c6f2b1c5201407e86ac3546ee0d45d
073,2,tensor,10081626,4247219,2.3737005320422613,178a3673bd238b20772211427b8134b6db35f5af,70e49aa2fbf121842a96d8ba92365ebb4730ecd2c2c3af068815ddb786759dd9
074,2,tensor,1682239,876767,1.918684211426753,178a3673bd238b20772211427b8134b6db35f5af,8b202aa73f492d1e6df079bb146bdf6e0a56e39c5180682c71989c2d92bb8361
075,2,tensor,1441809,752600,1.9157706617060857,178a3673bd238b20772211427b8134b6db35f5af,9771c300e9160c3fe7c9c67388c1c1412261d030590afbe056961a69892795fa
076,2,tensor,6185113,3109410,1.9891596798106392,178a3673bd238b20772211427b8134b6db35f5af,388fccc599321f483c93771738efb5794a9c104dca589434321c04ac8ca8cfd9
077,2,tensor,495320,260229,1.9034004665121873,178a3673bd238b20772211427b8134b6db35f5af,57a2891bf50a4fd61976bce9b8ee27ab9c98e2232d574116e2fc9598e00c952d
078,2,tensor,2296143,1029560,2.2302177629278526,178a3673bd238b20772211427b8134b6db35f5af,83dd012d590b1fc4d5dd0b59368863f26f4fc28461f1fc3d9e2e443b39b76c72
079,2,tensor,31052251,15008974,2.0689123053980905,178a3673bd238b20772211427b8134b6db35f5af,7091f235cf2ef96be550ff94b34926972a39f54aeb6f86f66f5603c1187a54d0
080,2,tensor,292138,145414,2.0090087611921823,178a3673bd238b20772211427b8134b6db35f5af,d1ee5e720e39c47fc347b63c7532fbe6e520850b1a6b96931375c4d6f58e6767
081,2,tensor,151795,76938,1.9729522472640308,178a3673bd238b20772211427b8134b6db35f5af,103f71496588c728ed5967c19cdae40a47e74e254fef6041963991c04092b742
082,2,tensor,721041,395032,1.8252723829968205,178a3673bd238b20772211427b8134b6db35f5af,69d5c44b52f0746dab96b785d13b6d82d5a0e16ffd615c2e773304cd04c9e969
083,2,tensor,1057993,422492,2.504172860077824,178a3673bd238b20772211427b8134b6db35f5af,acb302dee00b23cbc48f542d1cf7cf89178954c56e069948ade0f137625a43fe
084,2,tensor,2507412,634124,3.954135153376942,178a3673bd238b20772211427b8134b6db35f5af,11e6369944a544edeaf825e6e4ac0f27b52b5f6ad7885283541390591e2c6676
085,2,tensor,3187899,1810871,1.7604230229541475,178a3673bd238b20772211427b8134b6db35f5af,ee4ea36092b20f1a654b6a3ec19dc925599c24676ba8584d31e957a52ffb246c
086,2,tensor,118403,90882,1.3028212407297375,178a3673bd238b20772211427b8134b6db35f5af,2e9f582cd1eb42474c8a90c9338652ff3d782335c0479b8b754d83ad55d18e77
087,2,tensor,3974071,1956774,2.0309299898710838,178a3673bd238b20772211427b8134b6db35f5af,e87b3afe5eadaa423d3e44a97bb56f8a406877726f96ee325d7baf7b3f3d88d5
088,2,tensor,243623,196553,1.2394773928660463,178a3673bd238b20772211427b8134b6db35f5af,8283f44bab76f643532dda26f33f551109ebd65ec6532fbd94c30901e00e1ca8
089,2,tensor,693092,299270,2.315942125839543,178a3673bd238b20772211427b8134b6db35f5af,394b4a55d295f6d4bbea368b6ba0935e79a3b817fd34e2143acfd4883605e5d2
090,2,tensor,1178363,456490,2.581355560910425,178a3673bd238b20772211427b8134b6db35f5af,7b06f478a5fcc35af4e9ad28672d9437bbaca33e667779c7b6e6324606d4a027
091,2,tensor,9186769,4652016,1.974793078957596,178a3673bd238b20772211427b8134b6db35f5af,387f439536d7379b8438be603fada6ba8ae897f8b588c779d5be299fe168767e
092,2,tensor,4815554,2235860,2.1537815426726183,178a3673bd238b20772211427b8134b6db35f5af,a7328a001144bb6a530ba587bb55d0f43d44aa2c4202cbe79f41e56d2e7591a2
093,2,tensor,74205,40819,1.8179034273255101,178a3673bd238b20772211427b8134b6db35f5af,3c8140309fbc04ab36586d5f1bbbbb26a6af6996087ff056ed0c46f6c59455de
094,2,tensor,94892,53509,1.7733839167242893,178a3673bd238b20772211427b8134b6db35f5af,c704ae4cec997a02e7710c090f1d446f72eff6666357acc6a54126a19a3df3f3
095,2,tensor,2084853,535614,3.8924542674388647,178a3673bd238b20772211427b8134b6db35f5af,4d9c97dc02e9f60adafd7b952334c2cd96c6a98ca3be7e7785ecca8ae2b9e2f7
096,2,tensor,84194,45440,1.8528609154929578,178a3673bd238b20772211427b8134b6db35f5af,4325b56fe2ba776250e347455d89a5d608b0a951ec6250280312fb6828d4a4b8
097,2,tensor,11491509,5282518,2.1753847312967034,178a3673bd238b20772211427b8134b6db35f5af,7423545fe418d3cc46bdf790caeb2e62d2540833f720a46c7e066853e01bc224
098,2,tensor,177430,85174,2.083147439359429,178a3673bd238b20772211427b8134b6db35f5af,d8247c751de4b76c2855f7bb3d01daf8f0bde3c2b6f076a044e586a583976ffb
099,2,tensor,1622999,799698,2.0295148918716817,178a3673bd238b20772211427b8134b6db35f5af,dd338ed34431f7aff911bea401bbedb56df6f20723aecd1ef364c743240a8a24
100,2,tensor,151223,89424,1.691078457684738,178a3673bd238b20772211427b8134b6db35f5af,2c430638cbe64d99bc2f84db774ead5d303bfa0742812752bcb04f394a406141
001,3,tensor,233110,100159,2.327399434898511,178a3673bd238b20772211427b8134b6db35f5af,e684668c2f1e32d6b691547bf345b166c4c123a8e1540fb318243f2b07fda118
002,3,tensor,261945,86935,3.013113245528268,178a3673bd238b20772211427b8134b6db35f5af,5abb40adbd08718ee1999155b210a3ce8ce953f70b68a96b5c521bbc67f2d29c
003,3,tensor,602212,513160,1.1735365188245381,178a3673bd238b20772211427b8134b6db35f5af,e94c307d73cf4219c77e16cb2ffd1864579edd343edf273a5039883f5d629344
004,3,tensor,392357,132570,2.959621332126424,178a3673bd238b20772211427b8134b6db35f5af,d248b835e43ec1121e3e6464f18d2ce698ec0f58f5be85022eedb0734c1eba1d
005,3,tensor,95618,74372,1.2856720271069757,178a3673bd238b20772211427b8134b6db35f5af,9d7383cb919dc5854af5f46e0064432715a25c3760e6324939dc8d740fb99d9b
006,3,tensor,82837,31151,2.6592083721228854,178a3673bd238b20772211427b8134b6db35f5af,6e510ecb6e031f6256ecb3ff5b884b0d8f60dd1ca1d9713115f676e1ecdb11e4
007,3,tensor,1012562,536382,1.8877628257473218,178a3673bd238b20772211427b8134b6db35f5af,40407b8ba6daaa27fbc11f749976ab604d1a4989b10c9a9886be0695ef7aaa31
008,3,tensor,487605,84303,5.783957866268104,178a3673bd238b20772211427b8134b6db35f5af,e8dcdcd5d020378785d3cedcce8cf2a5daccf89898f311b2ddb6895c04d89a1e
009,3,tensor,153261,87297,1.755627341145744,178a3673bd238b20772211427b8134b6db35f5af,4f66e9bece18512051784ba23a5092c6fc354468a4cbe5172a2d38cd9424d4fa
010,3,tensor,86969,30278,2.872349560737169,178a3673bd238b20772211427b8134b6db35f5af,eb47d3e13a81a65c33781916e42ce91d62f01f42214ba527f4ce33c13804829d
011,3,tensor,184697,69625,2.6527396768402154,178a3673bd238b20772211427b8134b6db35f5af,a3c198dbf34e9fd5d72371e2a137d2d20fad2c1a8b2ed70ff81afb0fb7fcede1
012,3,tensor,59088,19534,3.024879696938671,178a3673bd238b20772211427b8134b6db35f5af,3b8b1b85fef726563842f23648eb76fc951f11d4cd841ff230e8ee69127251b4
013,3,tensor,263949,118522,2.2270042692495906,178a3673bd238b20772211427b8134b6db35f5af,ca05cdec7303e22d3221bb4c43481d336449dde11215a465390b7611c2d8caf8
014,3,tensor,17698626,5838368,3.0314337842355945,178a3673bd238b20772211427b8134b6db35f5af,56d22a43b447b47e34b8c1320db4597ae245c10b89a820de3876ef624d5f493e
015,3,tensor,177362,67738,2.6183530662257524,178a3673bd238b20772211427b8134b6db35f5af,c1f282bfd4d1e02cf698c57775fb88b7e0b84bf7261476de1e06f7deecec3538
016,3,tensor,7715523,3044013,2.5346550753889683,178a3673bd238b20772211427b8134b6db35f5af,431cb24b5ab0e3d26443fa2dcad59371d47ec1c17de8196b150e3d4a17081de7
017,3,tensor,162810,65455,2.4873577266824536,178a3673bd238b20772211427b8134b6db35f5af,602b2e08698a4f9a01358c897222151217d5dd4dc2820abb054a69711051ae68
018,3,tensor,1004367,342778,2.9300801101587615,178a3673bd238b20772211427b8134b6db35f5af,673a524088bc97c445e346c7dfbc16322b8a57fd5abcb53d05326d1d1b5a755f
019,3,tensor,81144,30104,2.695455753388254,178a3673bd238b20772211427b8134b6db35f5af,a8627f7ffbf00a875dbf78d33f27a603500c9c2696191316821d837d48b34a44
020,3,tensor,532746,177950,2.993796010115201,178a3673bd238b20772211427b8134b6db35f5af,2debb73e0173660450d19ecdd7519b191cdc0467f8047844c1eb755570e2fc89
021,3,tensor,6567937,2110186,3.1124919793800165,178a3673bd238b20772211427b8134b6db35f5af,3ef7e45f94dd811050eca67b81ebd167d07d4b506d7e82fdfe59d30b12862d5e
022,3,tensor,56780,18986,2.9906246708100706,178a3673bd238b20772211427b8134b6db35f5af,ba93f46d57d3f6431b3ea6f7b0bd557635c300cedb9880875dd5d981bd722d43
023,3,tensor,122614,44347,2.764876992806729,178a3673bd238b20772211427b8134b6db35f5af,8aa9f68e0a4b1f8c8f7def95a61a178050d38d69db34ffe93edbf912a224513a
024,3,tensor,2555343,1010541,2.528688098751065,178a3673bd238b20772211427b8134b6db35f5af,cefc2c9af7892602a3d318e2e528c9afeb4ffed1c4a63b8ce225f2c4856491eb
025,3,tensor,4863026,3218880,1.5107820111343075,178a3673bd238b20772211427b8134b6db35f5af,6635e998a95a94e8dd869c162a1f29adb0559e76904752b1a7315f4ac1b8af3b
026,3,tensor,99203,41737,2.3768598605553826,178a3673bd238b20772211427b8134b6db35f5af,331fa81d10f0d80da5edbff8199586ef0836584b214fa3176ad01ef6368706a3
027,3,tensor,2363952,837049,2.8241500796249683,178a3673bd238b20772211427b8134b6db35f5af,1357b7c7acff5ebf279e69be84c5cb91efb775d0e5d6888d2faf1f956747eafb
028,3,tensor,43836040,14021553,3.1263327250554913,178a3673bd238b20772211427b8134b6db35f5af,f2365d13708e6a7700ae4fe85774de28841aa1d6376a47b06632eb57d0a0374c
029,3,tensor,37555,12888,2.9139509621353197,178a3673bd238b20772211427b8134b6db35f5af,6a4dc982b8fcb1e2092523a2fc1be043ee2f1545cd46b9f2e181b9279bc6740e
030,3,tensor,2808034,937988,2.9936779575005223,178a3673bd238b20772211427b8134b6db35f5af,c0a559bd53c660414553ec0f951ceeb0f00e4e883a8e0de753b868f7689b6373
031,3,tensor,1414369,479280,2.9510286262727425,178a3673bd238b20772211427b8134b6db35f5af,33fa76b378879fe9a3dd3bb0a6bad468126195c47c00e0ef90296de1e999857d
032,3,tensor,41443,11911,3.479388800268659,178a3673bd238b20772211427b8134b6db35f5af,ecd87c96b3a231bfe87e754fde81059d6d02b5488765468a30a568a8abd11b57
033,3,tensor,1774196,608265,2.9168142174874436,178a3673bd238b20772211427b8134b6db35f5af,fa9828e4fd1f7c1170627277afdd4cb36693b401ad5ef29c956e1b809bf20915
034,3,tensor,842996,278183,3.030364903678514,178a3673bd238b20772211427b8134b6db35f5af,027d3be91bb2a56b06754021b69f71c7079d1df951a42cdf885d5cd84b607a53
035,3,tensor,169571,88438,1.9173997602840407,178a3673bd238b20772211427b8134b6db35f5af,e09a2c9873f9f68f9b59aadebb655c21a9886c58608a2f1dc34885b0c94d44f8
036,3,tensor,931510,614583,1.515678110198297,178a3673bd238b20772211427b8134b6db35f5af,506f3d4ad9111561e84dbb3b8b61a7b5e7cca54524bbc1a19d450319e6b94e62
037,3,tensor,210001,74570,2.8161593133968084,178a3673bd238b20772211427b8134b6db35f5af,6b580bca6db34899c24c4f219a06532cf6034d05e7ad6e68cb56eb9d25cd2dd2
038,3,tensor,1364555,466512,2.9250158624001097,178a3673bd238b20772211427b8134b6db35f5af,db44f2da9f6f099bdd13729f5705a921563294add2692714683f7e5e65fe5cfc
039,3,tensor,1435262,479930,2.990565290771571,178a3673bd238b20772211427b8134b6db35f5af,dd9c0401c289fcf97be338591ad8886696c2274860a70fa0376a755d72af6148
040,3,tensor,253454,103458,2.4498250497786542,178a3673bd238b20772211427b8134b6db35f5af,24b3a062d47cb361b846bb83a7004c4ef41c3f731928ed601941d2656d89eef6
041,3,tensor,6003957,1982400,3.0286304479418886,178a3673bd238b20772211427b8134b6db35f5af,6d79ecf9a38ff10d085ffd1b1ff843744eb21190b1720bde8d613bf1d59a4797
042,3,tensor,1686740,590691,2.8555369897289786,178a3673bd238b20772211427b8134b6db35f5af,5268a62008785a5548b8bd45d7dc77e2479fe2099fd95951d9d3d3f68eab73aa
043,3,tensor,677656,304394,2.2262462466408666,178a3673bd238b20772211427b8134b6db35f5af,c57583dc23421e4d7d42b3c7d7c0041dd40cda8294a79a3e32babec9761c1041
044,3,tensor,154407,44234,3.490685897725731,178a3673bd238b20772211427b8134b6db35f5af,9bfad9dcd9e245b0ce04bd70b1bf0a44df484e83cdf955fd3305c073961307f7
045,3,tensor,125614,42601,2.94861622966597,178a3673bd238b20772211427b8134b6db35f5af,caf25e6090aa89125f707e30ca87b6d1d3c3917754bb4a5737c8d1f284b4fb63
046,3,tensor,276455,81236,3.4031094588606035,178a3673bd238b20772211427b8134b6db35f5af,966d3abb88f62d6b5a9c53647c7d0b1822fff8faf8bae86b8608664eb1ef133c
047,3,tensor,326508,181839,1.795588405127613,178a3673bd238b20772211427b8134b6db35f5af,1283909dc8a5aa0c5f0215a923dbbc7fd25db0689aa29a15c356503ad3655975
048,3,tensor,222220,106332,2.0898694654478427,178a3673bd238b20772211427b8134b6db35f5af,01d28d7960bc82942bdbda31084cbf6a812fa29e669d4b66bf915a6645c7b326
049,3,tensor,196276,101547,1.9328586762779796,178a3673bd238b20772211427b8134b6db35f5af,52d7a05fa201dfeee501008629e4c2760d4ea07824e5336f93f7a821bfddea3d
050,3,tensor,149690,102989,1.453456194350853,178a3673bd238b20772211427b8134b6db35f5af,e18fad177b84b37acc903510a32625cb39600aa574e316f405302c3b1627d3e3
051,3,tensor,607628,243005,2.5004752988621632,178a3673bd238b20772211427b8134b6db35f5af,781554149e51026f46d72a5e0e50f42f8ac91ebaaaacabc6257ca3d0240fb6b2
052,3,tensor,180301,73154,2.4646772561992507,178a3673bd238b20772211427b8134b6db35f5af,19c3db00f8611f97d754749487177ae22e5e13a3a3335b9bff70af36261c31f8
053,3,tensor,1472686,702156,2.097377221016412,178a3673bd238b20772211427b8134b6db35f5af,3198c56c0fea1de376b47293b2f964faa38025331f16bbbb7e605eda8b616d5a
054,3,tensor,815051,500942,1.6270366629270454,178a3673bd238b20772211427b8134b6db35f5af,f86979ad934abfd982a64a32395d4109ce1733630de64a31cc696425bcb083b4
055,3,tensor,118835,44265,2.684626680221394,178a3673bd238b20772211427b8134b6db35f5af,55d03f2ba5efe7e36b55e155fa3433bff09da5b7ef74b2c2bf81884099f1b1b6
056,3,tensor,277285,170832,1.6231443757609816,178a3673bd238b20772211427b8134b6db35f5af,f9fce01425ac70a0908738e7b91b2b8c7b59018b5ea8464fda9264daef293e46
057,3,tensor,59726,25399,2.3515099019646444,178a3673bd238b20772211427b8134b6db35f5af,aa3a89344efeb0ef5f49e3ff44e4b77e999ebc050c3034bb4b3dd3c45e91f906
058,3,tensor,4539717,1495049,3.036500475904134,178a3673bd238b20772211427b8134b6db35f5af,a954c52e632ff0f81dd7d520d53e2894db8f60c599b7da4eaf34aee096ef1aeb
059,3,tensor,829473,254073,3.2647034513702753,178a3673bd238b20772211427b8134b6db35f5af,49b8b25244b17db668610b90506d74210aa5935f2812a396438cc542f2fde146
060,3,tensor,888789,331692,2.679561159147643,178a3673bd238b20772211427b8134b6db35f5af,4b26daaea7d32d232fee1f5148cfc2ab615f3ded095776c16f61e361e0b37fd5
061,3,tensor,77191,35482,2.175497435319317,178a3673bd238b20772211427b8134b6db35f5af,e41393419f578b6f1633d5724a05d3b2e94fb697143b1de0a042ae667920272f
062,3,tensor,2854809,998805,2.8582245783711535,178a3673bd238b20772211427b8134b6db35f5af,28b0ae0c44c31b1f0fd01838af9b527e13bc16f52004c1c0e9d99024c8cbdddc
063,3,tensor,1070397,367267,2.91449272600043,178a3673bd238b20772211427b8134b6db35f5af,3b7a2e71497e5200b16bd634f9b46ba60940305b0d5fdb6ba39a1f8d743d2e5b
064,3,tensor,19116,17454,1.0952217256789274,178a3673bd238b20772211427b8134b6db35f5af,57c3e1f22b2ad039c33a066f9aac2f83289c749c9c0d42923d9c7f1227e5f0bb
065,3,tensor,53068,18913,2.8059007032200074,178a3673bd238b20772211427b8134b6db35f5af,b547b26ddf43d27b31ee9aac8bccd2335d31c5c9fdc85938ca0574c31f2d2f27
066,3,tensor,359070,247195,1.4525779243107668,178a3673bd238b20772211427b8134b6db35f5af,828e7d29ed977a31cf9f4352c7b5dbafed912688799a2d912cc69850250a633b
067,3,tensor,63834834,20375398,3.13293678975007,178a3673bd238b20772211427b8134b6db35f5af,509a97b25cf1a85ca79e11246b9d235dea4463dd384815a16d862f713cd12be9
068,3,tensor,362095,292248,1.2389990692836221,178a3673bd238b20772211427b8134b6db35f5af,5e52d3200523a9b627869a5438a2edad7c6726ad9e10e7de7575edfb912451f1
069,3,tensor,25144,19403,1.2958820800907076,178a3673bd238b20772211427b8134b6db35f5af,7eefa4fb734c244a7f6472a6a757eaf10264d38b666c62f10d78c8b2f8d9e726
070,3,tensor,117300,51938,2.2584620123993995,178a3673bd238b20772211427b8134b6db35f5af,554a2081f23481156e6fd55c047a1845d6180886df6d5bc4fdbb9cf904102d74
071,3,tensor,18919,13949,1.3562979425048391,178a3673bd238b20772211427b8134b6db35f5af,c0839826acad802bfc5f597c0479a8a9d9606d4ae1e6cfca3281bae4ec5ca62c
072,3,tensor,23897828,7903838,3.0235725985274495,178a3673bd238b20772211427b8134b6db35f5af,bb955f71a0933c6b976ef84aebcac67bc8a682a20fe69d6f32c2ebb7269ec4c2
073,3,tensor,10081626,2863798,3.520369104245481,178a3673bd238b20772211427b8134b6db35f5af,127918888bf72340dcddc6492fb83f439a5f2e9b38e66ee9f66ff1d1ed5f4183
074,3,tensor,1682239,580323,2.8987977385008006,178a3673bd238b20772211427b8134b6db35f5af,ad4c7b0bf49e3218a16fcca7bd3ce07eff0ab1855886df654eb533b4357b6bb6
075,3,tensor,1441809,554871,2.5984580199722096,178a3673bd238b20772211427b8134b6db35f5af,29f1b7a7541a98eb4d8e07acb7facdc801aa3a5a4aebe641c1169f2ca29378c4
076,3,tensor,6185113,2061803,2.9998564363326663,178a3673bd238b20772211427b8134b6db35f5af,c3fb29aa5aae4dd0ba68cc8d29fc68cb657b7841749eec39fc5a98ea99dd1031
077,3,tensor,495320,180338,2.7466202353358695,178a3673bd238b20772211427b8134b6db35f5af,5b601de79724642921d090c3b007e9d9937e5131a4e30700a3c805275df5880f
078,3,tensor,2296143,774630,2.964180318345533,178a3673bd238b20772211427b8134b6db35f5af,c233180adc7b26ec0e6811e00e47714eee7a329400875c01902dd5579a1eb6b3
079,3,tensor,31052251,9986403,3.1094530232757482,178a3673bd238b20772211427b8134b6db35f5af,8ab5f17a5a334bfb3cf173d7a493b30afef251a36e6c952e838ca4e32f5fa768
080,3,tensor,292138,100477,2.9075111717109388,178a3673bd238b20772211427b8134b6db35f5af,04bfe4183dc11560f28e9134b887b6e22abf2b2905a8a9b07a12d16d99e98057
081,3,tensor,151795,52088,2.914202887421287,178a3673bd238b20772211427b8134b6db35f5af,605e46f2c0031179b58b02ab99f72b237673f7d27be8ef9880a4dba33350b4f7
082,3,tensor,721041,285653,2.52418493766913,178a3673bd238b20772211427b8134b6db35f5af,596cd13590a1590080566eca02f40129224efa23cbc0d65f12310dd877537aa4
083,3,tensor,1057993,291169,3.6336045389447365,178a3673bd238b20772211427b8134b6db35f5af,eb1fb6dcf002b1b20f95b17aca968d095a4ebcdf6e6a5a11c8793d00c4687c61
084,3,tensor,2507412,422652,5.932568638028449,178a3673bd238b20772211427b8134b6db35f5af,4c6f892de962aee3c872c7126bdc02b058129c9daa4beab99fbd2af877668851
085,3,tensor,3187899,1272355,2.5055106475787023,178a3673bd238b20772211427b8134b6db35f5af,c8bc3ae276c9cf16aa4bf792dc0e2dd64757f09bd44ef1922b04011e0f6226ac
086,3,tensor,118403,88730,1.3344190240054097,178a3673bd238b20772211427b8134b6db35f5af,24731f554bef57f43ae6b42a22e32a9831c3fed5457b37e1628a2cfc8c3d9886
087,3,tensor,3974071,1479676,2.6857710742081373,178a3673bd238b20772211427b8134b6db35f5af,ea8d81452ca17c4693f2afd6d0a3bbd8b9e0ad51b75789222a5c9daf6aefe8f5
088,3,tensor,243623,197991,1.230475122606583,178a3673bd238b20772211427b8134b6db35f5af,e602dcde6d87de812e922919bd189d2443b5f657562b690c91b881923dbd9dae
089,3,tensor,693092,209270,3.3119510679982795,178a3673bd238b20772211427b8134b6db35f5af,8a549b70d1590f418d0bdc648ecfb057e972836c69a073b1dd78a27a9055b5c9
090,3,tensor,1178363,333660,3.5316280045555355,178a3673bd238b20772211427b8134b6db35f5af,a356d919d04e0e23dda4b44494ce81eb8707dabc493d93a2e052d82ceca88423
091,3,tensor,9186769,3101334,2.9621991697766186,178a3673bd238b20772211427b8134b6db35f5af,d4347b4c43007a5dbaf031f3739d8290b5e5f8a1e6cc7c528848c3558a2d2dd1
092,3,tensor,4815554,1402327,3.433973673757975,178a3673bd238b20772211427b8134b6db35f5af,63da76330205afe778e679347ce0c7758e46994ec265ff93b5b63f08a5620615
093,3,tensor,74205,28381,2.614601317783024,178a3673bd238b20772211427b8134b6db35f5af,c834b7d14b5ccb569cf8c70aa1aac3d92cf39de0407366ccd7bc597c77ff6290
094,3,tensor,94892,40083,2.3673876705835393,178a3673bd238b20772211427b8134b6db35f5af,0bc8e947d3fc32365f5803bcb750848eaaf599b01003a4a2a578c64d7249b1d8
095,3,tensor,2084853,357591,5.830272573974177,178a3673bd238b20772211427b8134b6db35f5af,8f2f0a23373cc0661b90872d414e09731a03d3e62a0dced3291ef0ecfdea10bf
096,3,tensor,84194,30871,2.7272845064947684,178a3673bd238b20772211427b8134b6db35f5af,0fc07bbc8156a2cadec13811e78dec96f031b99edda8aa492085e56321a0e4c1
097,3,tensor,11491509,3601573,3.190691678330552,178a3673bd238b20772211427b8134b6db35f5af,4253095b2f81c90672e512824fb69e9b4a3f4359816730f282018d0a84c2ea48
